position_x,position_y,time,steps
7,0,0.002001,64
7,0,0.002997,64
7,0,0.004,64
7,0,0.004002,64
7,0,0.004999,64
7,0,0.004999,64
7,0,0.002997,64
7,0,0.003987,64
7,0,0.004999,64
7,0,0.005998,64
7,0,0.005,64
7,0,0.002999,64
7,0,0.003001,64
7,0,0.004,64
7,0,0.004999,64
7,0,0.003001,64
7,0,0.004998,64
7,0,0.004998,64
7,0,0.005998,64
7,0,0.001997,64
7,0,0.005,64
7,0,0.001998,64
7,0,0.002999,64
7,0,0.002,64
7,0,0.003001,64
7,0,0.005,64
7,0,0.004001,64
7,0,0.003002,64
7,0,0.002996,64
7,0,0.002997,64
7,0,0.003,64
7,0,0.004004,64
7,0,0.003001,64
7,0,0.002999,125
7,0,0.002999,64
7,0,0.003,64
7,0,0.004004,64
7,0,0.004997,64
7,0,0.003005,64
7,0,0.003001,64
7,0,0.002,64
7,0,0.003002,64
7,0,0.002001,64
7,0,0.002999,64
7,0,0.002001,64
7,0,0.003,64
7,0,0.001998,64
7,0,0.002001,64
7,0,0.002998,64
7,0,0.003,64
7,0,0.003001,64
7,0,0.002001,64
7,0,0.005,64
7,0,0.003001,64
7,0,0.001999,64
7,0,0.003,64
7,0,0.002998,64
7,0,0.003999,64
7,0,0.005,125
7,0,0.006,64
7,0,0.011,64
7,0,0.006002,64
7,0,0.005998,64
7,0,0.004999,64
7,0,0.004999,64
7,0,0.006001,64
7,0,0.004999,64
7,0,0.002999,64
7,0,0.004003,64
7,0,0.003999,64
7,0,0.005,64
7,0,0.003999,64
7,0,0.004003,64
7,0,0.005,64
7,0,0.005002,64
7,0,0.009999,64
7,0,0.007998,64
7,0,0.004996,64
7,0,0.00299,64
7,0,0.004,64
7,0,0.002997,64
7,0,0.001998,64
7,0,0.004005,64
7,0,0.002999,64
7,0,0.002999,64
7,0,0.003,64
7,0,0.002999,64
7,0,0.002999,64
7,0,0.002997,64
7,0,0.003002,64
7,0,0.002998,64
7,0,0.001999,64
7,0,0.001998,64
7,0,0.002999,64
7,0,0.002,64
7,0,0.002999,64
7,0,0.002999,64
7,0,0.001998,64
7,0,0.001998,64
7,0,0.003002,64
7,0,0.001996,64
7,0,0.003001,64
7,0,0.003007,64
7,0,0.001996,64
7,0,0.004009,64
7,0,0.001998,64
7,0,0.001999,64
7,0,0.003,64
7,0,0.005002,64
7,0,0.004001,64
7,0,0.005002,64
7,0,0.003002,64
7,0,0.004005,64
7,0,0.004998,64
7,0,0.004996,64
7,0,0.004001,64
7,0,0.002998,64
7,0,0.003003,64
7,0,0.003003,64
7,0,0.004998,64
7,0,0.003001,64
7,0,0.002998,64
7,0,0.003,64
7,0,0.002998,64
7,0,0.002998,64
7,0,0.003001,64
7,0,0.002,64
7,0,0.003002,64
7,0,0.001998,64
7,0,0.003001,64
7,0,0.004001,64
7,0,0.003005,64
7,0,0.003002,64
7,0,0.002994,123
7,0,0.003001,64
7,0,0.003,64
7,0,0.002999,64
7,0,0.001994,64
7,0,0.002998,64
7,0,0.001999,64
7,0,0.002002,64
7,0,0.003008,64
7,0,0.002999,64
7,0,0.003,64
7,0,0.003,64
7,0,0.001999,64
7,0,0.003001,64
7,0,0.002998,64
7,0,0.002999,64
7,0,0.003001,64
7,0,0.001998,64
7,0,0.003,64
7,0,0.002999,64
7,0,0.001999,64
7,0,0.001999,64
7,0,0.003,64
7,0,0.003,64
7,0,0.003,64
7,0,0.003,64
7,0,0.001998,64
7,0,0.002,64
7,0,0.003,64
7,0,0.002999,64
7,0,0.003,64
7,0,0.001999,64
7,0,0.002002,64
7,0,0.002,64
7,0,0.003002,64
7,0,0.003,64
7,0,0.002006,64
7,0,0.003002,64
7,0,0.005,64
7,0,0.002998,64
7,0,0.003001,64
7,0,0.001998,64
7,0,0.002001,64
7,0,0.001997,64
7,0,0.003001,64
7,0,0.003,64
7,0,0.002998,64
7,0,0.003,64
7,0,0.002,64
7,0,0.001999,64
7,0,0.001999,64
7,0,0.002998,64
7,0,0.002998,64
7,0,0.001999,64
7,0,0.001997,64
7,0,0.002,64
7,0,0.001998,64
7,0,0.002999,64
7,0,0.003,64
7,0,0.002999,64
7,0,0.003001,64
7,0,0.002999,64
7,0,0.001999,64
7,0,0.001999,64
7,0,0.001999,64
7,0,0.002001,64
7,0,0.002999,64
7,0,0.002,64
7,0,0.002,64
7,0,0.003003,64
7,0,0.004003,64
7,0,0.002998,64
7,0,0.004001,64
7,0,0.002994,64
7,0,0.002997,64
7,0,0.003007,64
7,0,0.002999,64
7,0,0.003001,64
7,0,0.004,64
7,0,0.003002,64
7,0,0.001998,64
7,0,0.003,64
7,0,0.003001,64
7,0,0.002998,64
7,0,0.003003,64
7,0,0.003003,64
7,0,0.003004,64
7,0,0.003,64
7,0,0.001999,64
7,0,0.003,64
7,0,0.002,64
7,0,0.002998,64
7,0,0.003,64
7,0,0.003,64
7,0,0.002999,64
7,0,0.001999,64
7,0,0.001999,64
7,0,0.002998,64
7,0,0.001999,64
7,0,0.002998,64
7,0,0.002999,64
7,0,0.002999,64
7,0,0.003,64
7,0,0.005001,64
7,0,0.004001,64
7,0,0.002999,64
7,0,0.001999,64
7,0,0.003013,64
7,0,0.002998,64
7,0,0.003,64
7,0,0.002999,123
7,0,0.003,64
7,0,0.003,64
7,0,0.003979,64
7,0,0.003,64
7,0,0.003003,64
7,0,0.002003,64
7,0,0.006004,64
7,0,0.002996,64
7,0,0.002998,64
7,0,0.002998,64
7,0,0.002999,64
7,0,0.003001,64
7,0,0.002998,64
7,0,0.002998,64
7,0,0.003002,64
7,0,0.002,64
7,0,0.002,64
7,0,0.002999,64
7,0,0.003,64
7,0,0.002998,64
7,0,0.003,64
7,0,0.002001,64
7,0,0.001998,64
7,0,0.001999,64
7,0,0.001998,64
7,0,0.002999,64
7,0,0.003001,64
7,0,0.006003,64
7,0,0.002002,64
7,0,0.003999,64
7,0,0.003,64
7,0,0.001998,64
7,0,0.004,64
7,0,0.001998,64
7,0,0.002998,64
7,0,0.002988,64
7,0,0.003,64
7,0,0.004,64
7,0,0.002999,64
7,0,0.001999,64
7,0,0.003999,64
7,0,0.001996,64
7,0,0.001998,64
7,0,0.003011,64
7,0,0.002999,64
7,0,0.002999,64
7,0,0.001999,64
7,0,0.001998,64
7,0,0.002999,64
7,0,0.002999,64
7,0,0.002,64
7,0,0.002,64
7,0,0.002999,64
7,0,0.003001,64
7,0,0.001999,64
7,0,0.001999,64
7,0,0.002,64
7,0,0.001999,64
7,0,0.002998,64
7,0,0.002998,64
7,0,0.003,64
7,0,0.002999,64
7,0,0.002999,64
7,0,0.001999,64
7,0,0.002999,64
7,0,0.003001,64
7,0,0.001998,64
7,0,0.002996,64
7,0,0.003005,64
7,0,0.001997,64
7,0,0.003002,64
7,0,0.001998,64
7,0,0.002998,64
7,0,0.002998,64
7,0,0.003001,64
7,0,0.003001,64
7,0,0.003001,125
7,0,0.003,64
7,0,0.004001,64
7,0,0.004019,64
7,0,0.002,64
7,0,0.002998,64
7,0,0.003002,64
7,0,0.001999,64
7,0,0.002999,64
7,0,0.002999,64
7,0,0.001997,64
7,0,0.001998,64
7,0,0.001999,64
7,0,0.002999,64
7,0,0.002001,64
7,0,0.002,64
7,0,0.002001,64
7,0,0.001999,64
7,0,0.002,64
7,0,0.002999,64
7,0,0.002999,64
7,0,0.001999,64
7,0,0.001999,64
7,0,0.003001,64
7,0,0.001998,64
7,0,0.002,64
7,0,0.002,64
7,0,0.003001,64
7,0,0.001998,64
7,0,0.003,64
7,0,0.002997,64
7,0,0.002,64
7,0,0.003005,64
7,0,0.003002,64
7,0,0.002003,64
7,0,0.00199,64
7,0,0.002998,64
7,0,0.001999,64
7,0,0.002998,64
7,0,0.002,64
7,0,0.003,64
7,0,0.003002,64
7,0,0.002,64
7,0,0.002002,64
7,0,0.001999,64
7,0,0.002,64
7,0,0.001999,64
7,0,0.002999,64
7,0,0.001999,64
7,0,0.002998,64
7,0,0.002999,64
7,0,0.001997,64
7,0,0.001999,64
7,0,0.002,64
7,0,0.002,64
7,0,0.002,64
7,0,0.001997,64
7,0,0.003002,64
7,0,0.002999,64
7,0,0.002999,64
7,0,0.002998,64
7,0,0.002,64
7,0,0.001998,64
7,0,0.002001,64
7,0,0.001999,64
7,0,0.002003,64
7,0,0.003001,64
7,0,0.002998,64
7,0,0.003,64
7,0,0.001999,64
7,0,0.001994,64
7,0,0.002002,64
7,0,0.003,64
7,0,0.001998,64
7,0,0.001998,64
7,0,0.002,64
7,0,0.001998,64
7,0,0.002,64
7,0,0.001999,64
7,0,0.001998,64
7,0,0.003001,64
7,0,0.004007,64
7,0,0.002999,64
7,0,0.001998,64
7,0,0.003,64
7,0,0.002999,64
7,0,0.002998,64
7,0,0.003001,64
7,0,0.001998,64
7,0,0.001999,64
7,0,0.002001,64
7,0,0.002999,64
7,0,0.002,64
7,0,0.003,64
7,0,0.002,64
7,0,0.001999,64
7,0,0.001999,64
7,0,0.002,64
7,0,0.001999,64
7,0,0.002,64
7,0,0.002,64
7,0,0.002,64
7,0,0.001999,64
7,0,0.002001,64
7,0,0.002001,64
7,0,0.002,64
7,0,0.001998,64
7,0,0.002996,64
7,0,0.002998,64
7,0,0.001998,64
7,0,0.001998,64
7,0,0.003,64
7,0,0.001999,64
7,0,0.002996,64
7,0,0.003,64
7,0,0.002999,64
7,0,0.001997,64
7,0,0.002002,64
7,0,0.002,64
7,0,0.001997,64
7,0,0.002002,64
7,0,0.002998,64
7,0,0.002997,125
7,0,0.002,64
7,0,0.002999,64
7,0,0.002999,64
7,0,0.002999,64
7,0,0.002998,64
7,0,0.002999,64
7,0,0.002999,64
7,0,0.002998,64
7,0,0.001999,64
7,0,0.002001,64
7,0,0.001999,64
7,0,0.002999,64
7,0,0.002,64
7,0,0.001999,64
7,0,0.001998,64
7,0,0.001999,64
7,0,0.002999,64
7,0,0.001999,64
7,0,0.001998,64
7,0,0.002001,64
7,0,0.002,64
7,0,0.001998,64
7,0,0.001998,64
7,0,0.002001,64
7,0,0.002,64
7,0,0.003,64
7,0,0.001995,64
7,0,0.001998,64
7,0,0.002998,64
7,0,0.001985,64
7,0,0.003,64
7,0,0.002995,64
7,0,0.001998,64
7,0,0.002999,64
7,0,0.00197,64
7,0,0.003,64
7,0,0.002004,64
7,0,0.001994,64
7,0,0.001998,64
7,0,0.001998,64
7,0,0.001996,64
7,0,0.002998,64
7,0,0.001999,64
7,0,0.001998,64
7,0,0.001999,64
7,0,0.002001,64
7,0,0.001998,64
7,0,0.001999,64
7,0,0.007999,64
7,0,0.001999,64
7,0,0.001999,64
7,0,0.001999,64
7,0,0.001998,64
7,0,0.001999,64
7,0,0.003,64
7,0,0.001999,64
7,0,0.002998,64
7,0,0.002001,120
7,0,0.001999,64
7,0,0.001999,64
7,0,0.002,64
7,0,0.001995,64
7,0,0.004001,64
7,0,0.003011,64
7,0,0.001998,64
7,0,0.002999,64
7,0,0.002002,64
7,0,0.001999,64
7,0,0.003003,123
7,0,0.002997,64
7,0,0.001999,64
7,0,0.001999,64
7,0,0.002998,64
7,0,0.001999,64
7,0,0.001999,64
7,0,0.001998,64
7,0,0.002,64
7,0,0.002,64
7,0,0.001999,64
7,0,0.002,64
7,0,0.001999,64
7,0,0.003,64
7,0,0.003,125
7,0,0.002999,64
7,0,0.003,64
7,0,0.001999,64
7,0,0.001999,64
7,0,0.001999,64
7,0,0.001999,64
7,0,0.003,64
7,0,0.002999,64
7,0,0.001999,64
7,0,0.002,64
7,0,0.002997,64
7,0,0.003001,64
7,0,0.002999,64
7,0,0.002996,64
7,0,0.001997,64
7,0,0.001999,64
7,0,0.001999,64
7,0,0.002,64
7,0,0.003,64
7,0,0.002,64
7,0,0.002994,64
7,0,0.003001,64
7,0,0.003001,64
7,0,0.002996,64
7,0,0.003,64
7,0,0.002997,64
7,0,0.003001,64
7,0,0.001998,64
7,0,0.004002,64
7,0,0.001999,64
7,0,0.002999,64
7,0,0.002001,64
7,0,0.002998,64
7,0,0.001999,64
7,0,0.002,64
7,0,0.002996,64
7,0,0.001999,64
7,0,0.002,64
7,0,0.002,64
7,0,0.001999,64
7,0,0.002999,64
7,0,0.002999,64
7,0,0.002999,64
7,0,0.002,64
7,0,0.002999,64
7,0,0.002,64
7,0,0.001999,64
7,0,0.001998,64
7,0,0.002001,64
7,0,0.002999,125
7,0,0.002001,64
7,0,0.003003,64
7,0,0.001997,64
7,0,0.002998,64
7,0,0.003001,64
7,0,0.001999,64
7,0,0.003,64
7,0,0.002998,64
7,0,0.002,64
7,0,0.001998,64
7,0,0.005001,64
7,0,0.003,64
7,0,0.003001,64
7,0,0.002001,64
7,0,0.002003,64
7,0,0.004003,64
7,0,0.001999,121
7,0,0.001999,64
,,,
,Total,2.538525,
,Average,0.002820583,
