position_x,position_y,time,steps
7,0,19.771003,6484066
7,0,19.69003,6484066
7,0,19.429034,6484066
7,0,19.815034,6484066
7,0,19.481995,6484066
7,0,19.454002,6484066
7,0,19.785036,6484066
7,0,20.529037,6484066
7,0,19.482845,6484066
7,0,20.282002,6484066
7,0,19.772379,6484066
7,0,19.478035,6484066
7,0,19.268998,6484066
7,0,19.585038,6484066
7,0,19.728998,6484066
7,0,19.692034,6484066
7,0,19.855033,6484066
7,0,19.599994,6484066
7,0,19.644999,6484066
7,0,19.325511,6484066
7,0,20.043,6484066
7,0,19.570036,6484066
7,0,19.4165,6484066
7,0,19.825744,6484066
7,0,19.584506,6484066
7,0,19.441595,6484066
7,0,19.807035,6484066
7,0,19.380998,6484066
7,0,19.925615,6484066
7,0,19.318996,6484066
7,0,19.656998,6484066
7,0,19.376629,6484066
7,0,21.157996,6484066
7,0,20.245035,6484066
7,0,19.259997,6484066
7,0,20.059001,6484066
7,0,19.628038,6484066
7,0,19.452036,6484066
7,0,19.788106,6484066
7,0,19.649001,6484066
7,0,20.149001,6484066
7,0,19.508593,6484066
7,0,19.664999,6484066
7,0,20.023033,6484066
7,0,19.812002,6484066
7,0,19.491998,6484066
7,0,19.626996,6484066
7,0,19.462034,6484066
7,0,20.44803,6484066
7,0,19.654208,6484066
7,0,19.954036,6484066
7,0,19.45204,6484066
7,0,19.736978,6484066
7,0,19.715978,6484066
7,0,19.401028,6484066
7,0,19.507002,6484066
7,0,19.680033,6484066
7,0,19.398309,6484066
7,0,19.49546,6484066
7,0,19.515001,6484066
7,0,19.821037,6484066
7,0,19.341033,6484066
7,0,19.221033,6484066
7,0,23.40601,6484066
7,0,20.609064,6484066
7,0,20.22746,6484066
7,0,20.4,6484066
7,0,19.833031,6484066
7,0,20.131677,6484066
7,0,20.190978,6484066
7,0,22.085,6484066
7,0,21.699035,6484066
7,0,20.732589,6484066
7,0,20.953999,6484066
7,0,21.262001,6484066
7,0,20.258001,6484066
7,0,20.776002,6484066
7,0,20.600413,6484066
7,0,20.971001,6484066
7,0,20.938431,6484066
7,0,20.348035,6484066
7,0,20.535998,6484066
7,0,21.189,6484066
7,0,20.463031,6484066
7,0,20.214001,6484066
7,0,21.948036,6484066
7,0,21.553,6484066
7,0,20.55542,6484066
7,0,21.014996,6484066
7,0,20.543036,6484066
7,0,20.369487,6484066
7,0,20.50359,6484066
7,0,20.420037,6484066
7,0,20.223019,6484066
7,0,19.941473,6484066
7,0,19.698984,6484066
7,0,20.024078,6484066
7,0,20.251032,6484066
7,0,20.692993,6484066
7,0,19.319004,6484066
7,0,19.026011,6484066
7,0,20.153322,6484066
7,0,20.628544,6484066
7,0,20.805032,6484066
7,0,20.436036,6484066
7,0,20.431001,6484066
7,0,20.666,6484066
7,0,20.201036,6484066
7,0,20.705625,6484066
7,0,20.533,6484066
7,0,20.653032,6484066
7,0,20.787009,6484066
7,0,20.349035,6484066
7,0,20.474036,6484066
7,0,20.003029,6484066
7,0,19.469002,6484066
7,0,19.296011,6484066
7,0,19.870999,6484066
7,0,20.81774,6484066
7,0,19.419999,6484066
7,0,19.640245,6484066
7,0,19.748165,6484066
7,0,19.35852,6484066
7,0,19.450245,6484066
7,0,19.733001,6484066
7,0,19.291034,6484066
7,0,19.392033,6484066
7,0,19.29261,6484066
7,0,19.817197,6484066
7,0,19.279036,6484066
7,0,19.259578,6484066
7,0,19.703,6484066
7,0,19.291034,6484066
7,0,19.451031,6484066
7,0,20.378001,6484066
7,0,19.238004,6484066
7,0,19.317997,6484066
7,0,20.342448,6484066
7,0,19.954002,6484066
7,0,19.487034,6484066
7,0,19.622034,6484066
7,0,19.88958,6484066
7,0,19.688035,6484066
7,0,19.345031,6484066
7,0,19.741032,6484066
7,0,19.669037,6484066
7,0,19.46347,6484066
7,0,19.212034,6484066
7,0,20.621033,6484066
7,0,19.650034,6484066
7,0,19.24419,6484066
7,0,19.678301,6484066
7,0,19.225034,6484066
7,0,19.56203,6484066
7,0,19.409921,6484066
7,0,19.434995,6484066
7,0,19.212866,6484066
7,0,19.048986,6484066
7,0,19.668049,6484066
7,0,19.161035,6484066
7,0,19.297998,6484066
7,0,19.484997,6484066
7,0,19.105031,6484066
7,0,19.228997,6484066
7,0,19.464037,6484066
7,0,19.663033,6484066
7,0,19.118055,6484066
7,0,26.063979,6484066
7,0,29.4305,6484066
7,0,39.764811,6484066
7,0,38.359052,6484066
7,0,41.103253,6484066
7,0,32.842376,6484066
7,0,37.743839,6484066
7,0,31.557018,6484066
7,0,27.882142,6484066
7,0,34.878619,6484066
7,0,33.135906,6484066
7,0,20.054662,6484066
7,0,20.256274,6484066
7,0,22.08775,6484066
7,0,38.315655,6484066
7,0,37.63589,6484066
7,0,39.170473,6484066
7,0,40.310089,6484066
7,0,37.042551,6484066
7,0,39.908789,6484066
7,0,38.418598,6484066
7,0,37.66177,6484066
7,0,38.76787,6484066
7,0,39.073978,6484066
7,0,36.930046,6484066
7,0,40.039378,6484066
7,0,39.001243,6484066
7,0,38.039747,6484066
7,0,37.684739,6484066
7,0,38.13788,6484066
7,0,36.912552,6484066
7,0,35.65916,6484066
7,0,38.46788,6484066
7,0,38.098687,6484066
7,0,36.149697,6484066
7,0,38.497223,6484066
7,0,38.343018,6484066
7,0,36.840682,6484066
7,0,38.007824,6484066
7,0,36.125517,6484066
7,0,37.707953,6484066
7,0,35.182529,6484066
7,0,36.40001,6484066
7,0,27.425402,6484066
7,0,20.293006,6484066
7,0,23.974681,6484066
7,0,51.850829,6484066
7,0,56.604735,6484066
7,0,55.742994,6484066
7,0,54.247753,6484066
7,0,55.001104,6484066
7,0,54.960983,6484066
7,0,53.691644,6484066
7,0,55.833281,6484066
7,0,53.747999,6484066
7,0,55.218632,6484066
7,0,50.063387,6484066
7,0,47.657524,6484066
7,0,42.205342,6484066
7,0,43.919694,6484066
7,0,38.620624,6484066
7,0,40.722084,6484066
7,0,40.058453,6484066
7,0,39.227268,6484066
7,0,38.761515,6484066
7,0,46.828409,6484066
7,0,48.400879,6484066
7,0,48.685119,6484066
7,0,46.153062,6484066
7,0,51.091287,6484066
7,0,52.015998,6484066
7,0,52.882482,6484066
7,0,52.853305,6484066
7,0,53.325493,6484066
7,0,51.776891,6484066
7,0,52.877904,6484066
7,0,52.475376,6484066
7,0,39.642673,6484066
7,0,46.568081,6484066
7,0,45.041029,6484066
7,0,39.998397,6484066
7,0,41.467651,6484066
7,0,40.487109,6484066
7,0,44.120651,6484066
7,0,51.098408,6484066
7,0,44.774443,6484066
7,0,44.835348,6484066
7,0,41.961654,6484066
7,0,41.780936,6484066
7,0,40.392546,6484066
7,0,41.349372,6484066
7,0,49.926195,6484066
7,0,42.744226,6484066
7,0,40.912707,6484066
7,0,44.774199,6484066
7,0,43.96546,6484066
7,0,41.78596,6484066
7,0,41.193269,6484066
7,0,40.142363,6484066
7,0,40.830258,6484066
7,0,43.232015,6484066
7,0,42.658352,6484066
7,0,45.720097,6484066
7,0,51.542754,6484066
7,0,38.351491,6484066
7,0,43.330576,6484066
7,0,55.822993,6484066
7,0,56.744959,6484066
7,0,55.702598,6484066
7,0,48.247757,6484066
7,0,45.719331,6484066
7,0,41.888874,6484066
7,0,42.654836,6484066
7,0,47.171888,6484066
7,0,51.548645,6484066
7,0,57.439106,6484066
7,0,56.837933,6484066
7,0,55.739929,6484066
7,0,57.149779,6484066
7,0,56.326193,6484066
7,0,47.949538,6484066
7,0,23.407995,6484066
7,0,22.824013,6484066
7,0,23.864045,6484066
7,0,23.182483,6484066
7,0,23.290307,6484066
7,0,21.470002,6484066
7,0,19.267254,6484066
7,0,19.249999,6484066
7,0,19.417001,6484066
7,0,19.027175,6484066
7,0,18.893028,6484066
7,0,18.87101,6484066
